VendName,Year of Po Date,Dept Desc_Num   ,Facility Dept,MnfrName,Unspsc Segment,And Filter,Direct Filter,Dwh Po Status,Exp_Code,Exp_Code_Desc,Facility,Has Contract,MfrCatno,MfrName,Po Date,Pono Release,PoType,SEARCH,Source Code,Unspsc Commodity,VendCatno,Dept Description,Dept Number,Expense Code Descrip,GHX_CONT_ID1,GHX_CONT_ID2,ItemDesc,Mmis Obj Code,MnfrCatNo,PO_QTY_CALC,Qty Invoiced,Qty Received,Po Qty,Qoe Conv Ea,Qty in EA,Qty in EA test,SPEND,SPEND_VALUE,ALIAS,ATTRIBUTE49,Buyer,Buyer Name,Commodity+MFR,Creation Method,Deliverto,Dept Desc_Num,Dwh Facility,Dwh Item Status,Dwh Po Line Status,Dwh Po Submit Type,Exp_Code_Filter_Check,Exp_Desc_Filter_Check,Ext Price,Facility Id,FacilityVend,Full Gl Account,GHX_CONT_ID1_1,GHX_CONT_ID1_CALC,Has Contract (1),Has Contract Old,INVAMT,Item#,Mfr Name,MFR_VEN Name,Mmis Pkg String,Mmis Qoe,NonContract PunchOut,Null,PACKS_CONT_ID,pick Exp_Code,pick Exp_Desc,Po Create Date,Po Line Status,Po Lineno,Po Price,Po Status,Po Uom,PO_DATE,PunchOut Detail,Req Date,Reqno,Requisitioner,Service End,Service Start,Shipto,SPEND % (for Trend),Unspsc Class,Unspsc Code,Unspsc Family,Vend Name,VendCode
MEDLINE INDUSTRIES INC,2024,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,B. BRAUN MEDICAL,PHARMACEUTICAL PRODUCTS INCL. CONTRACEPTIVES AND VACCINES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI MORNINGSIDE,Yes,E8000,B. BRAUN MEDICAL,7/3/2024 12:00:00 AM,1314081-52462,GOODS,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,ORAPOS,SODIUM CHLORIDE ELECTROLYTES,BMGE8000,CARDIAC CATHERIZATION,12605,MED/SURG DISPOSABLE,MSHS-BRAUN-PP-IV,MSHS-BRAUN-PP-IV,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903037,E8000,2,2,2,2,12,24,24,39.56,39.56,302-302-11-12605-00000000000-0-0,NF,BUYER   CONVERSION,"BUYER, CONVERSION","SODIUM CHLORIDE ELECTROLYTES 
 
B. BRAUN MEDICAL",SYSTEM CREATED,SLCCLSR03A,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,ACTIVE,CLOSED,EDI,TRUE,TRUE,39.56,CHP,MOUNT SINAI MORNINGSIDE,1109-900110-02-4058-0000000000-0000-000-000,False,MSHS-BRAUN-PP-IV,Yes,Yes,39.56,8323969,B. BRAUN MEDICAL,B. BRAUN MEDICAL,NF,12,No, ,NO,903037, MED/SURG DISPOSABLE,7/3/2024 12:00:00 AM,CLOSED,1174-4-1,19.78,APPROVED,CASE,7/3/2024 12:00:00 AM,NF,7/3/2024 12:00:00 AM,3368241,"TORRES, ERIKA E",,,SL ST LUKES,39.56,ELECTROLYTES,51191602,AGENTS AFFECTING WATER AND ELECTROLYTES,MEDLINE INDUSTRIES INC,12422
MEDLINE INDUSTRIES INC,2024,"STERILE PROCESSING, 60170",MOUNT SINAI WEST,B. BRAUN,PHARMACEUTICAL PRODUCTS INCL. CONTRACEPTIVES AND VACCINES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI WEST,Yes,E8000,B. BRAUN,9/18/2024 12:00:00 AM,1314081-57263,GOODS,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,ORAPOS,SODIUM CHLORIDE ELECTROLYTES,BMGE8000,STERILE PROCESSING,60170,MED/SURG DISPOSABLE,MSHS-BRAUN-PP-IV,MSHS-BRAUN-PP-IV,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903037,E8000,3,3,3,3,12,36,36,59.34,59.34,301-301-11-60170-00000000000-0-0,NF,BUYER   CONVERSION,"BUYER, CONVERSION","SODIUM CHLORIDE ELECTROLYTES 
 
B. BRAUN",SYSTEM CREATED,RH 9175 1109,"STERILE PROCESSING, 60170",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,59.34,CHP,MOUNT SINAI WEST,1109-900110-01-9175-0000000000-0000-000-000,False,MSHS-BRAUN-PP-IV,Yes,Yes,59.34,8323969,B. BRAUN,B. BRAUN,CA12,12,No, ,NO,903037, MED/SURG DISPOSABLE,9/18/2024 12:00:00 AM,CLOSED,1174-2-1,19.78,APPROVED,CASE,9/18/2024 12:00:00 AM,NF,9/18/2024 12:00:00 AM,3394523,"MELENDEZ, RAFAEL ANTHONY",,,RH ROOSEVELT,59.34,ELECTROLYTES,51191602,AGENTS AFFECTING WATER AND ELECTROLYTES,MEDLINE INDUSTRIES INC,12422
MEDLINE INDUSTRIES INC,2024,"NURSING ACUTE DIALYSIS-BKL, 11101",MOUNT SINAI BROOKLYN,B. BRAUN,PHARMACEUTICAL PRODUCTS INCL. CONTRACEPTIVES AND VACCINES,True,True,CLOSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI BROOKLYN,Yes,E8000,B. BRAUN,10/1/2024 12:00:00 AM,1314081-58157,GOODS,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,ORAPOS,SODIUM CHLORIDE ELECTROLYTES,BMGE8000,NURSING ACUTE DIALYSIS-BKL,11101,MED/SURG DISPOSABLE,MSHS-BRAUN-PP-IV,MSHS-BRAUN-PP-IV,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903037,E8000,20,0,20,10,12,240,240,395.6,395.6,,NF,BUYER   CONVERSION,"BUYER, CONVERSION","SODIUM CHLORIDE ELECTROLYTES 
 
B. BRAUN",SYSTEM CREATED,3201 KINGS HGWY 2 E #201 DIALYSIS 2 EAST #201 DIALYSIS 1,"NURSING ACUTE DIALYSIS-BKL, 11101",MOUNT SINAI BROOKLYN,ACTIVE,CLOSED,EDI,TRUE,TRUE,197.8,CHP,MOUNT SINAI BROOKLYN,402-407-11-11101-903037-00000000000-000-0000-000-00000-00000----,False,MSHS-BRAUN-PP-IV,Yes,Yes,0,8323969,B. BRAUN,B. BRAUN,NF,12,No, ,NO,903037, MED/SURG DISPOSABLE,10/1/2024 12:00:00 AM,CLOSED FOR RECEIVING,5-5-1,19.78,CLOSED FOR RECEIVING,CASE,10/1/2024 12:00:00 AM,NF,10/1/2024 12:00:00 AM,3399838,"URBINA, HILZA ROSEL",,,MOUNT SINAI BROOKLYN - RECVG MAIN,395.6,ELECTROLYTES,51191602,AGENTS AFFECTING WATER AND ELECTROLYTES,MEDLINE INDUSTRIES INC,12422
MEDLINE INDUSTRIES INC,2024,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,B. BRAUN,PHARMACEUTICAL PRODUCTS INCL. CONTRACEPTIVES AND VACCINES,True,True,CLOSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI MORNINGSIDE,Yes,E8000,B. BRAUN,9/27/2024 12:00:00 AM,1314081-57943,GOODS,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,ORAPOS,SODIUM CHLORIDE ELECTROLYTES,BMGE8000,CARDIAC CATHERIZATION,12605,MED/SURG DISPOSABLE,MSHS-BRAUN-PP-IV,MSHS-BRAUN-PP-IV,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903037,E8000,2,0,2,2,12,24,24,39.56,39.56,,NF,BUYER   CONVERSION,"BUYER, CONVERSION","SODIUM CHLORIDE ELECTROLYTES 
 
B. BRAUN",SYSTEM CREATED,115TH AMSTERDAM AVE S&R 3RD FL CRDAC CATH LAB S&R S&R 3RD FL,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,ACTIVE,CLOSED,EDI,TRUE,TRUE,39.56,CHP,MOUNT SINAI MORNINGSIDE,302-302-11-12605-903037-00000000000-000-0000-000-00000-00000----,False,MSHS-BRAUN-PP-IV,Yes,Yes,0,8323969,B. BRAUN,B. BRAUN,CA12,12,No, ,NO,903037, MED/SURG DISPOSABLE,9/27/2024 12:00:00 AM,CLOSED FOR RECEIVING,3-3-1,19.78,CLOSED FOR RECEIVING,CASE,9/27/2024 12:00:00 AM,NF,9/27/2024 12:00:00 AM,3398746,"ROSARIO, LEYDI LAURA",,,MOUNT SINAI MORNINGSIDE - RECVG MAIN,39.56,ELECTROLYTES,51191602,AGENTS AFFECTING WATER AND ELECTROLYTES,MEDLINE INDUSTRIES INC,12422
MEDLINE INDUSTRIES INC,2023,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,B BRAUN,DRUGS AND PHARMACEUTICAL PRODUCTS,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI MORNINGSIDE,Yes,E8000,B BRAUN,11/22/2023 12:00:00 AM,1314081-37804,GOODS,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,ORAPOS,SODIUM CHLORIDE ELECTROLYTES,BMGE8000,CARDIAC CATHERIZATION,12605,MED/SURG DISPOSABLE,MSHS-BRAUN-PP-IV,MSHS-BRAUN-PP-IV,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903037,E8000,2,2,2,2,12,24,24,39.56,39.56,302-302-11-12605-00000000000-0-0,NF,BUYER   CONVERSION,"BUYER, CONVERSION","SODIUM CHLORIDE ELECTROLYTES 
 
B BRAUN",SYSTEM CREATED,SLCCLSR03A,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,ACTIVE,CLOSED,EDI,TRUE,TRUE,39.56,CHP,MOUNT SINAI MORNINGSIDE,1109-900110-02-4058-0000000000-0000-000-000,False,MSHS-BRAUN-PP-IV,Yes,Yes,39.56,8323969,B BRAUN,B BRAUN,CA12,12,No, ,NO,903037, MED/SURG DISPOSABLE,11/22/2023 12:00:00 AM,CLOSED,1174-1-1,19.78,APPROVED,CASE,11/22/2023 12:00:00 AM,NF,11/22/2023 12:00:00 AM,3287822,"TORRES, ERIKA E",,,SL ST LUKES,39.56,ELECTROLYTES,51191602,AGENTS AFFECTING WATER AND ELECTROLYTES,MEDLINE INDUSTRIES INC,12422
MEDLINE INDUSTRIES INC,2024,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,B. BRAUN,PHARMACEUTICAL PRODUCTS INCL. CONTRACEPTIVES AND VACCINES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI MORNINGSIDE,Yes,E8000,B. BRAUN,8/6/2024 12:00:00 AM,1314081-54504,GOODS,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,ORAPOS,SODIUM CHLORIDE ELECTROLYTES,BMGE8000,CARDIAC CATHERIZATION,12605,MED/SURG DISPOSABLE,MSHS-BRAUN-PP-IV,MSHS-BRAUN-PP-IV,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903037,E8000,3,3,3,3,12,36,36,59.34,59.34,302-302-11-12605-00000000000-0-0,NF,BUYER   CONVERSION,"BUYER, CONVERSION","SODIUM CHLORIDE ELECTROLYTES 
 
B. BRAUN",SYSTEM CREATED,SLCCLSR03A,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,ACTIVE,CLOSED,EDI,TRUE,TRUE,59.34,CHP,MOUNT SINAI MORNINGSIDE,1109-900110-02-4058-0000000000-0000-000-000,False,MSHS-BRAUN-PP-IV,Yes,Yes,59.34,8323969,B. BRAUN,B. BRAUN,CA12,12,No, ,NO,903037, MED/SURG DISPOSABLE,8/6/2024 12:00:00 AM,CLOSED,1174-2-1,19.78,APPROVED,CASE,8/6/2024 12:00:00 AM,NF,8/6/2024 12:00:00 AM,3379771,"TORRES, ERIKA E",,,SL ST LUKES,59.34,ELECTROLYTES,51191602,AGENTS AFFECTING WATER AND ELECTROLYTES,MEDLINE INDUSTRIES INC,12422
MEDLINE INDUSTRIES INC,2024,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,B. BRAUN MEDICAL,PHARMACEUTICAL PRODUCTS INCL. CONTRACEPTIVES AND VACCINES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI MORNINGSIDE,Yes,E8000,B. BRAUN MEDICAL,5/20/2024 12:00:00 AM,1314081-49589,GOODS,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,ORAPOS,SODIUM CHLORIDE ELECTROLYTES,BMGE8000,CARDIAC CATHERIZATION,12605,MED/SURG DISPOSABLE,MSHS-BRAUN-PP-IV,MSHS-BRAUN-PP-IV,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903037,E8000,4,4,4,4,12,48,48,79.12,79.12,302-302-11-12605-00000000000-0-0,NF,BUYER   CONVERSION,"BUYER, CONVERSION","SODIUM CHLORIDE ELECTROLYTES 
 
B. BRAUN MEDICAL",SYSTEM CREATED,SLCCLSR03A,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,ACTIVE,CLOSED,EDI,TRUE,TRUE,79.12,CHP,MOUNT SINAI MORNINGSIDE,1109-900110-02-4058-0000000000-0000-000-000,False,MSHS-BRAUN-PP-IV,Yes,Yes,79.12,8323969,B. BRAUN MEDICAL,B. BRAUN MEDICAL,CA12,12,No, ,NO,903037, MED/SURG DISPOSABLE,5/20/2024 12:00:00 AM,CLOSED,1174-2-1,19.78,APPROVED,CASE,5/20/2024 12:00:00 AM,NF,5/20/2024 12:00:00 AM,3352493,"TORRES, ERIKA E",,,SL ST LUKES,79.12,ELECTROLYTES,51191602,AGENTS AFFECTING WATER AND ELECTROLYTES,MEDLINE INDUSTRIES INC,12422
MEDLINE INDUSTRIES INC,2024,"PERIOP IN-HOUSE, 12249",MOUNT SINAI HOSPITAL,B. BRAUN,IV SOLUTIONS,True,True,CLOSED,903033,"903033, IV SOLUTIONS",MOUNT SINAI HOSPITAL,Yes,E8000,B. BRAUN,10/27/2024 12:00:00 AM,M3001235,GOODS,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,ORAPOS,IV SOLUTIONS,BMGE8000,PERIOP IN-HOUSE,12249,IV SOLUTIONS,MSHS-BRAUN-PP-IV,,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903033,E8000,6,6,6,6,12,72,72,118.68,118.68,NF,NF,IKRAM UMAIR,IKRAM UMAIR,"IV SOLUTIONS 
 
B. BRAUN",Y,12249 OR BREAKOUT GP3-382,"PERIOP IN-HOUSE, 12249",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,118.68,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-12249-903033-00000000000-000-0000-000-00000-00000----,False,MSHS-BRAUN-PP-IV,Yes,Yes,118.68,8323969,B. BRAUN,B. BRAUN,NF,12,No, ,NO,903033, IV SOLUTIONS,10/14/2024 12:00:00 AM,CLOSED,1-1-1,19.78,CLOSED,CASE,10/27/2024 12:00:00 AM,NF,10/14/2024 12:00:00 AM,M1901,ASHLEY SHANNON,,,MOUNT SINAI HOSPITAL - RECVG MAIN,118.68,NF,NF,NF,MEDLINE INDUSTRIES INC,12422
MEDLINE INDUSTRIES INC,2024,"UROLOGY DEPARTMENT, 13570",ICAHN SCHOOL OF MEDICINE,B BRAUN MEDICAL INC,PHARMACEUTICAL PRODUCTS INCL. CONTRACEPTIVES AND VACCINES,True,True,CLOSED,903037,"903037, MED/SURG DISPOSABLE",ICAHN SCHOOL OF MEDICINE,Yes,E8000,B BRAUN MEDICAL INC,9/13/2024 12:00:00 AM,S2146487,PURCHASE ORDER,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,PMMPOS,SODIUM CHLORIDE ELECTROLYTES,BMGE8000,UROLOGY DEPARTMENT,13570,MED/SURG DISPOSABLE,MSHS-BRAUN-PP-IV,MSHS-BRAUN-PP-IV,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903037,E8000,0,0,0,1,12,12,0,1,1,,NF,MSSM MAIN PURCHASING,MSSM MAIN PURCHASING,"SODIUM CHLORIDE ELECTROLYTES 
 
B BRAUN MEDICAL INC",SYSTEM CREATED,13570 UROLOGY 5E 98TH ST 6FL,"UROLOGY DEPARTMENT, 13570",ICAHN SCHOOL OF MEDICINE,NONCAT,CLOSED,EDI,TRUE,TRUE,1,S,ICAHN SCHOOL OF MEDICINE,201-101-21-13570-903037-IC135701062-201-2104-000-00000-00000----,False,MSHS-BRAUN-PP-IV,Yes,Yes,0,457240,B BRAUN MEDICAL INC,B BRAUN MEDICAL INC,12/CS 1/EA,12,No, ,NO,903037, MED/SURG DISPOSABLE,9/13/2024 12:00:00 AM,CLOSED FOR RECEIVING,1,1,CLOSED FOR RECEIVING,CASE,9/13/2024 12:00:00 AM,NF,9/13/2024 12:00:00 AM,2971271,"SMITH, NATALIA",,,ICAHN - RECVG MAIN,0,ELECTROLYTES,51191602,AGENTS AFFECTING WATER AND ELECTROLYTES,MEDLINE INDUSTRIES INC,MEDLNE
MEDLINE INDUSTRIES INC,2024,"NURSING ACUTE DIALYSIS-BKL, 11101",MOUNT SINAI BROOKLYN,B. BRAUN MEDICAL,PHARMACEUTICAL PRODUCTS INCL. CONTRACEPTIVES AND VACCINES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI BROOKLYN,Yes,E8000,B. BRAUN MEDICAL,7/16/2024 12:00:00 AM,1314081-53209,GOODS,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,ORAPOS,SODIUM CHLORIDE ELECTROLYTES,BMGE8000,NURSING ACUTE DIALYSIS-BKL,11101,MED/SURG DISPOSABLE,MSHS-BRAUN-PP-IV,MSHS-BRAUN-PP-IV,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903037,E8000,2,2,2,2,12,24,24,39.56,39.56,402-407-11-11101-00000000000-0-0,NF,BUYER   CONVERSION,"BUYER, CONVERSION","SODIUM CHLORIDE ELECTROLYTES 
 
B. BRAUN MEDICAL",SYSTEM CREATED,KH 1417 4709,"NURSING ACUTE DIALYSIS-BKL, 11101",MOUNT SINAI BROOKLYN,ACTIVE,CLOSED,EDI,TRUE,TRUE,39.56,CHP,MOUNT SINAI BROOKLYN,4709-900110-07-1417-0000000000-0000-000-000,False,MSHS-BRAUN-PP-IV,Yes,Yes,39.56,8323969,B. BRAUN MEDICAL,B. BRAUN MEDICAL,CA12,12,No, ,NO,903037, MED/SURG DISPOSABLE,7/16/2024 12:00:00 AM,CLOSED,1174-3-1,19.78,APPROVED,CASE,7/16/2024 12:00:00 AM,NF,7/16/2024 12:00:00 AM,3372287,"URBINA, HILZA ROSEL",,,KH KINGS HIGHWAY,39.56,ELECTROLYTES,51191602,AGENTS AFFECTING WATER AND ELECTROLYTES,MEDLINE INDUSTRIES INC,12422
MEDLINE INDUSTRIES INC,2024,"NURSING ACUTE DIALYSIS-BKL, 11101",MOUNT SINAI BROOKLYN,B. BRAUN MEDICAL,PHARMACEUTICAL PRODUCTS INCL. CONTRACEPTIVES AND VACCINES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI BROOKLYN,Yes,E8000,B. BRAUN MEDICAL,5/9/2024 12:00:00 AM,1314081-48945,GOODS,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,ORAPOS,SODIUM CHLORIDE ELECTROLYTES,BMGE8000,NURSING ACUTE DIALYSIS-BKL,11101,MED/SURG DISPOSABLE,MSHS-BRAUN-PP-IV,MSHS-BRAUN-PP-IV,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903037,E8000,4,4,4,4,12,48,48,79.12,79.12,402-407-11-11101-00000000000-0-0,NF,BUYER   CONVERSION,"BUYER, CONVERSION","SODIUM CHLORIDE ELECTROLYTES 
 
B. BRAUN MEDICAL",SYSTEM CREATED,KH 1417 4709,"NURSING ACUTE DIALYSIS-BKL, 11101",MOUNT SINAI BROOKLYN,ACTIVE,CLOSED,EDI,TRUE,TRUE,79.12,CHP,MOUNT SINAI BROOKLYN,4709-900110-07-1417-0000000000-0000-000-000,False,MSHS-BRAUN-PP-IV,Yes,Yes,79.12,8323969,B. BRAUN MEDICAL,B. BRAUN MEDICAL,CA12,12,No, ,NO,903037, MED/SURG DISPOSABLE,5/9/2024 12:00:00 AM,CLOSED,1174-5-1,19.78,APPROVED,CASE,5/9/2024 12:00:00 AM,NF,5/9/2024 12:00:00 AM,3349058,"URBINA, HILZA ROSEL",,,KH KINGS HIGHWAY,79.12,ELECTROLYTES,51191602,AGENTS AFFECTING WATER AND ELECTROLYTES,MEDLINE INDUSTRIES INC,12422
MEDLINE INDUSTRIES INC,2024,"NURSING ACUTE DIALYSIS-BKL, 11101",MOUNT SINAI BROOKLYN,B. BRAUN MEDICAL,PHARMACEUTICAL PRODUCTS INCL. CONTRACEPTIVES AND VACCINES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI BROOKLYN,Yes,E8000,B. BRAUN MEDICAL,5/24/2024 12:00:00 AM,1314081-49976,GOODS,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,ORAPOS,SODIUM CHLORIDE ELECTROLYTES,BMGE8000,NURSING ACUTE DIALYSIS-BKL,11101,MED/SURG DISPOSABLE,MSHS-BRAUN-PP-IV,MSHS-BRAUN-PP-IV,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903037,E8000,2,2,2,2,12,24,24,39.56,39.56,402-407-11-11101-00000000000-0-0,NF,BUYER   CONVERSION,"BUYER, CONVERSION","SODIUM CHLORIDE ELECTROLYTES 
 
B. BRAUN MEDICAL",SYSTEM CREATED,KH 1417 4709,"NURSING ACUTE DIALYSIS-BKL, 11101",MOUNT SINAI BROOKLYN,ACTIVE,CLOSED,EDI,TRUE,TRUE,39.56,CHP,MOUNT SINAI BROOKLYN,4709-900110-07-1417-0000000000-0000-000-000,False,MSHS-BRAUN-PP-IV,Yes,Yes,39.56,8323969,B. BRAUN MEDICAL,B. BRAUN MEDICAL,CA12,12,No, ,NO,903037, MED/SURG DISPOSABLE,5/24/2024 12:00:00 AM,CLOSED,1174-2-1,19.78,APPROVED,CASE,5/24/2024 12:00:00 AM,NF,5/24/2024 12:00:00 AM,3354807,"URBINA, HILZA ROSEL",,,KH KINGS HIGHWAY,39.56,ELECTROLYTES,51191602,AGENTS AFFECTING WATER AND ELECTROLYTES,MEDLINE INDUSTRIES INC,12422
MEDLINE INDUSTRIES INC,2023,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,B BRAUN,DRUGS AND PHARMACEUTICAL PRODUCTS,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI MORNINGSIDE,Yes,E8000,B BRAUN,11/2/2023 12:00:00 AM,1314081-36367,GOODS,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,ORAPOS,SODIUM CHLORIDE ELECTROLYTES,BMGE8000,CARDIAC CATHERIZATION,12605,MED/SURG DISPOSABLE,MSHS-BRAUN-PP-IV,MSHS-BRAUN-PP-IV,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903037,E8000,1,1,1,1,12,12,12,19.78,19.78,302-302-11-12605-00000000000-0-0,NF,BUYER   CONVERSION,"BUYER, CONVERSION","SODIUM CHLORIDE ELECTROLYTES 
 
B BRAUN",SYSTEM CREATED,SLCCLSR03A,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,ACTIVE,CLOSED,EDI,TRUE,TRUE,19.78,CHP,MOUNT SINAI MORNINGSIDE,1109-900110-02-4058-0000000000-0000-000-000,False,MSHS-BRAUN-PP-IV,Yes,Yes,19.78,8323969,B BRAUN,B BRAUN,CA12,12,No, ,NO,903037, MED/SURG DISPOSABLE,11/2/2023 12:00:00 AM,CLOSED,1174-2-1,19.78,APPROVED,CASE,11/2/2023 12:00:00 AM,NF,11/2/2023 12:00:00 AM,3280020,"TORRES, ERIKA E",,,SL ST LUKES,19.78,ELECTROLYTES,51191602,AGENTS AFFECTING WATER AND ELECTROLYTES,MEDLINE INDUSTRIES INC,12422
MEDLINE INDUSTRIES INC,2024,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,B. BRAUN,PHARMACEUTICAL PRODUCTS INCL. CONTRACEPTIVES AND VACCINES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI MORNINGSIDE,Yes,E8000,B. BRAUN,7/29/2024 12:00:00 AM,1314081-54009,GOODS,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,ORAPOS,SODIUM CHLORIDE ELECTROLYTES,BMGE8000,CARDIAC CATHERIZATION,12605,MED/SURG DISPOSABLE,MSHS-BRAUN-PP-IV,MSHS-BRAUN-PP-IV,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903037,E8000,2,2,2,2,12,24,24,39.56,39.56,302-302-11-12605-00000000000-0-0,NF,BUYER   CONVERSION,"BUYER, CONVERSION","SODIUM CHLORIDE ELECTROLYTES 
 
B. BRAUN",SYSTEM CREATED,SLCCLSR03A,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,ACTIVE,CLOSED,EDI,TRUE,TRUE,39.56,CHP,MOUNT SINAI MORNINGSIDE,1109-900110-02-4058-0000000000-0000-000-000,False,MSHS-BRAUN-PP-IV,Yes,Yes,39.56,8323969,B. BRAUN,B. BRAUN,NF,12,No, ,NO,903037, MED/SURG DISPOSABLE,7/29/2024 12:00:00 AM,CLOSED,1174-2-1,19.78,APPROVED,CASE,7/29/2024 12:00:00 AM,NF,7/29/2024 12:00:00 AM,3376840,"TORRES, ERIKA E",,,SL ST LUKES,39.56,ELECTROLYTES,51191602,AGENTS AFFECTING WATER AND ELECTROLYTES,MEDLINE INDUSTRIES INC,12422
